species;order;family;temperature;int_rate;int_rate_se;sample_size;reference;doi;observations_i;observations_ii;feed_guild;source_dataset;lat;lon;body_length_mm;type_length;source_length
Dalbulus eliminatus;Hemiptera;Cicadellidae;23;0.41789326;;30;madden1986;10.1111/j.1744-7348.1986.tb01986.x;;;sucker;gaston1988;19.61887;-98.93502;4.3;adults;CABI
Dalbulus eliminatus;Hemiptera;Cicadellidae;26;0.50749987;;30;madden1986;10.1111/j.1744-7348.1986.tb01986.x;;;sucker;gaston1988;19.61887;-98.93502;4.3;adults;CABI
Dalbulus eliminatus;Hemiptera;Cicadellidae;29;0.529965183;;30;madden1986;10.1111/j.1744-7348.1986.tb01986.x;;;sucker;gaston1988;19.61887;-98.93502;4.3;adults;CABI
Dalbulus maidis;Hemiptera;Cicadellidae;20;0.385671673;;30;madden1986;10.1111/j.1744-7348.1986.tb01986.x;;;sucker;gaston1988;19.61887;-98.93502;4.3;adults;CABI
Dalbulus maidis;Hemiptera;Cicadellidae;23;0.496206413;;30;madden1986;10.1111/j.1744-7348.1986.tb01986.x;;;sucker;gaston1988;19.61887;-98.93502;4.3;adults;CABI
Dalbulus maidis;Hemiptera;Cicadellidae;26;0.558558437;;30;madden1986;10.1111/j.1744-7348.1986.tb01986.x;;;sucker;gaston1988;19.61887;-98.93502;4.3;adults;CABI
Dalbulus maidis;Hemiptera;Cicadellidae;29;0.609711583;;30;madden1986;10.1111/j.1744-7348.1986.tb01986.x;;;sucker;gaston1988;19.61887;-98.93502;4.3;adults;CABI
Empoasca fabae;Hemiptera;Cicadellidae;18.5;0.0605;;25;hogg1985;10.1093/ee/14.3.349;;;sucker;gaston1988;43.07612751;-89.42247073;3;female;Iowa State University
Empoasca fabae;Hemiptera;Cicadellidae;23.5;0.0814;;25;hogg1985;10.1093/ee/14.3.349;;;sucker;gaston1988;43.07612751;-89.42247073;3;female;Iowa State University
Empoasca fabae;Hemiptera;Cicadellidae;2.5;0.1126;;26;hogg1985;10.1093/ee/14.3.349;;;sucker;gaston1988;43.07612751;-89.42247073;3;female;Iowa State University
Tetranychus kanzawai;Acari;Tetranychidae;15;0.043;0.002;44.996;hasanvand2020;10.1080/01647954.2019.1694582;;;sucker;this study;33.48421;48.35383;0.52;female;
Tetranychus kanzawai;Acari;Tetranychidae;20;0.087;0.003;54.999;hasanvand2020;10.1080/01647954.2019.1694582;;;sucker;this study;33.48421;48.35383;0.52;female;
Tetranychus kanzawai;Acari;Tetranychidae;25;0.213;0.004;56.994;hasanvand2020;10.1080/01647954.2019.1694582;;;sucker;this study;33.48421;48.35383;0.52;female;
Tetranychus kanzawai;Acari;Tetranychidae;30;0.252;0.009;54.999;hasanvand2020;10.1080/01647954.2019.1694582;;;sucker;this study;33.48421;48.35383;0.52;female;
Tetranychus kanzawai;Acari;Tetranychidae;35;0.235;0.01;54.999;hasanvand2020;10.1080/01647954.2019.1694582;;;sucker;this study;33.48421;48.35383;0.52;female;
Tetranychus kanzawai;Acari;Tetranychidae;37.5;0.134;0.01;39.998;hasanvand2020;10.1080/01647954.2019.1694582;;;sucker;this study;33.48421;48.35383;0.52;female;
Plutella xylostella;Lepidoptera;Plutellidae;15;0.11;0.01;30;saeed2019;10.1016/j.sjbs.2018.08.026;;;leaf chewer;this study;30.19798;71.4725;9;female;
Plutella xylostella;Lepidoptera;Plutellidae;20;0.17;0.01;30;saeed2019;10.1016/j.sjbs.2018.08.026;;;leaf chewer;this study;30.19798;71.4725;9;female;
Plutella xylostella;Lepidoptera;Plutellidae;25;0.22;0.02;30;saeed2019;10.1016/j.sjbs.2018.08.026;;;leaf chewer;this study;30.19798;71.4725;9;female;
Plutella xylostella;Lepidoptera;Plutellidae;30;0.25;0.02;30;saeed2019;10.1016/j.sjbs.2018.08.026;;;leaf chewer;this study;30.19798;71.4725;9;female;
Bactrocera dorsalis;Diptera;Tephritidae;28.6;0.1096;0.018137755;31;chiu2019;10.1111/jen.12672;;;fruit borer;this study;24.1236988;120.6752938;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;30;0.1839;0.006479592;68;chiu2019;10.1111/jen.12672;;;fruit borer;this study;24.1236988;120.6752938;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;32.5;0.1154;0.012321429;52;chiu2019;10.1111/jen.12672;;;fruit borer;this study;24.1236988;120.6752938;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;28.6;0.1676;0.084719388;35;chiu2019;10.1111/jen.12672;;;fruit borer;this study;24.1236988;120.6752938;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;30;0.1077;0.015280612;20;chiu2019;10.1111/jen.12672;;;fruit borer;this study;24.1236988;120.6752938;10;maggots;CABI
Bactrocera dorsalis;Diptera;Tephritidae;32.5;0.00651;0.019770408;14;chiu2019;10.1111/jen.12672;;;fruit borer;this study;24.1236988;120.6752938;10;maggots;CABI
Opogona sacchari;Lepidoptera;Tineidae;18;0.085;0.012755102;20;fonseca2019;10.1093/jee/toz103;;;stem borer;this study;-23.55065;-46.63338;30;larvae;
Opogona sacchari;Lepidoptera;Tineidae;22;0.147;0.017857143;20;fonseca2019;10.1093/jee/toz103;;;stem borer;this study;-23.55065;-46.63338;30;larvae;
Opogona sacchari;Lepidoptera;Tineidae;25;0.233;0.030612245;20;fonseca2019;10.1093/jee/toz103;;;stem borer;this study;-23.55065;-46.63338;30;larvae;
Opogona sacchari;Lepidoptera;Tineidae;28;0.083;0.040408163;20;fonseca2019;10.1093/jee/toz103;;;stem borer;this study;-23.55065;-46.63338;30;larvae;
Opogona sacchari;Lepidoptera;Tineidae;30;0.068;0.045918367;20;fonseca2019;10.1093/jee/toz103;;;stem borer;this study;-23.55065;-46.63338;30;larvae;
Brevicoryne brassicae;Hemiptera;Aphididae;10;0.0836;0.00085;49;soh2018;10.1002/ece3.4639;;;sucker;this study;5.43921511;10.06963154;2.8;apterous;INRAE
Brevicoryne brassicae;Hemiptera;Aphididae;15;0.08;0.003;80;soh2018;10.1002/ece3.4639;;;sucker;this study;5.43921511;10.06963154;2.8;apterous;INRAE
Brevicoryne brassicae;Hemiptera;Aphididae;20;0.11;0.003;86;soh2018;10.1002/ece3.4639;;;sucker;this study;5.43921511;10.06963154;2.8;apterous;INRAE
Brevicoryne brassicae;Hemiptera;Aphididae;25;0.224;0.007;73;soh2018;10.1002/ece3.4639;;;sucker;this study;5.43921511;10.06963154;2.8;apterous;INRAE
Brevicoryne brassicae;Hemiptera;Aphididae;30;-0.33;0.014;4;soh2018;10.1002/ece3.4639;;;sucker;this study;5.43921511;10.06963154;2.8;apterous;INRAE
Heliothis viriplaca;Lepidoptera;Noctuidae;28;0.08;;25;cui2018;10.1093/jee/toy151;n = sex ratio * n adult;;leaf chewer;this study;44.3375;125.685556;18.2;pupae;CABI
Heliothis viriplaca;Lepidoptera;Noctuidae;31;0.12;;34;cui2018;10.1093/jee/toy151;n = sex ratio * n adult;;leaf chewer;this study;44.3375;125.685556;18.2;pupae;CABI
Heliothis viriplaca;Lepidoptera;Noctuidae;34;0.05;;22;cui2018;10.1093/jee/toy151;n = sex ratio * n adult;;leaf chewer;this study;44.3375;125.685556;18.2;pupae;CABI
Anaphothrips obscurus;Thysanoptera;Thripidae;15;0.062;0.001;35;jiang2016;10.1016/j.aspen.2016.10.011;;;sucker;this study;-37.8204;145.00252;1.11;male;
Anaphothrips obscurus;Thysanoptera;Thripidae;20;0.113;0.001;51;jiang2016;10.1016/j.aspen.2016.10.011;;;sucker;this study;-37.8204;145.00252;1.11;male;
Anaphothrips obscurus;Thysanoptera;Thripidae;25;0.184;0.001;47;jiang2016;10.1016/j.aspen.2016.10.011;;;sucker;this study;-37.8204;145.00252;1.11;male;
Anaphothrips obscurus;Thysanoptera;Thripidae;30;0.239;0.005;42;jiang2016;10.1016/j.aspen.2016.10.011;;;sucker;this study;-37.8204;145.00252;1.11;male;
Anaphothrips obscurus;Thysanoptera;Thripidae;32;0.25;0.002;51;jiang2016;10.1016/j.aspen.2016.10.011;;;sucker;this study;-37.8204;145.00252;1.11;male;
Antestiopsis thunbergii;Hemiptera;Pentatomidae;20;0.013;;16;ahmed2016;10.1017/S1742758416000072;;;sucker;this study;-3.3163;37.4581;4.8;adults;https://www.scirp.org/journal/paperinformation.aspx?paperid=128246
Antestiopsis thunbergii;Hemiptera;Pentatomidae;25;0.006;;32;ahmed2016;10.1017/S1742758416000072;;;sucker;this study;-3.3163;37.4581;4.8;adults;https://www.scirp.org/journal/paperinformation.aspx?paperid=128246
Antestiopsis thunbergii;Hemiptera;Pentatomidae;30;-0.027;;12;ahmed2016;10.1017/S1742758416000072;;;sucker;this study;-3.3163;37.4581;4.8;adults;https://www.scirp.org/journal/paperinformation.aspx?paperid=128246
Leptocybe invasa;Hymenoptera;Eulophidae;20;0.0048;;15;zhu2015;10.1111/aen.12094;;;galler;this study;19.09664247;108.6531641;1.4;female;CABI
Leptocybe invasa;Hymenoptera;Eulophidae;23;0.00933;;15;zhu2015;10.1111/aen.12094;;;galler;this study;19.09664247;108.6531641;1.4;female;CABI
Leptocybe invasa;Hymenoptera;Eulophidae;26;0.0382;;15;zhu2015;10.1111/aen.12094;;;galler;this study;19.09664247;108.6531641;1.4;female;CABI
Leptocybe invasa;Hymenoptera;Eulophidae;29;0.0477;;15;zhu2015;10.1111/aen.12094;;;galler;this study;19.09664247;108.6531641;1.4;female;CABI
Leptocybe invasa;Hymenoptera;Eulophidae;32;-0.0019;;15;zhu2015;10.1111/aen.12094;;;galler;this study;19.09664247;108.6531641;1.4;female;CABI
Chilo partellus;Lepidoptera;Crambidae;18;0.02;0.002;56;khadioli2014a;10.1017/S0007485314000601;not sure about n (survivors after development essay);ilcym simulations;stem borer;this study;-2.40199;39.78187;25;larvae;CABI
Chilo partellus;Lepidoptera;Crambidae;20;0.04;0.003;46;khadioli2014a;10.1017/S0007485314000601;not sure about n (survivors after development essay);ilcym simulations;stem borer;this study;-2.40199;39.78187;25;larvae;CABI
Chilo partellus;Lepidoptera;Crambidae;25;0.08;0.002;43;khadioli2014a;10.1017/S0007485314000601;not sure about n (survivors after development essay);ilcym simulations;stem borer;this study;-2.40199;39.78187;25;larvae;CABI
Chilo partellus;Lepidoptera;Crambidae;30;0.1;0.004;99;khadioli2014a;10.1017/S0007485314000601;not sure about n (survivors after development essay);ilcym simulations;stem borer;this study;-2.40199;39.78187;25;larvae;CABI
Chilo partellus;Lepidoptera;Crambidae;32;0.09;0.003;73;khadioli2014a;10.1017/S0007485314000601;not sure about n (survivors after development essay);ilcym simulations;stem borer;this study;-2.40199;39.78187;25;larvae;CABI
Chilo partellus;Lepidoptera;Crambidae;35;0.01;0.005;27;khadioli2014a;10.1017/S0007485314000601;not sure about n (survivors after development essay);ilcym simulations;stem borer;this study;-2.40199;39.78187;25;larvae;CABI
Busseola fusca;Lepidoptera;Noctuidae;15;-0.002;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Busseola fusca;Lepidoptera;Noctuidae;18;0.018;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Busseola fusca;Lepidoptera;Noctuidae;20;0.031;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Busseola fusca;Lepidoptera;Noctuidae;25;0.05;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Busseola fusca;Lepidoptera;Noctuidae;28;0.049;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Busseola fusca;Lepidoptera;Noctuidae;30;0.027;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Sesamia calamistis;Lepidoptera;Noctuidae;15;-0.002;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Sesamia calamistis;Lepidoptera;Noctuidae;18;0.021;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Sesamia calamistis;Lepidoptera;Noctuidae;20;0.029;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Sesamia calamistis;Lepidoptera;Noctuidae;25;0.043;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Sesamia calamistis;Lepidoptera;Noctuidae;28;0.055;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Sesamia calamistis;Lepidoptera;Noctuidae;30;0.046;;;khadioli2014b;10.1017/S0007485314000601;;ilcym simulations;stem borer;this study;0.55282;34.49343;40;larvae;cipotato
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;20;0.125;;34;kumar2013;10.1653/024.096.0103;rh65;;sucker;this study;10.90943;78.36653;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;25;0.136;;34;kumar2013;10.1653/024.096.0103;rh65;;sucker;this study;10.90943;78.36653;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;30;0.185;;34;kumar2013;10.1653/024.096.0103;rh65;;sucker;this study;10.90943;78.36653;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;35;0.215;;34;kumar2013;10.1653/024.096.0103;rh65;;sucker;this study;10.90943;78.36653;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;20;0.02;;45;kumar2013;10.1653/024.096.0103;rh75;;sucker;this study;10.90943;78.36653;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;25;0.103;;45;kumar2013;10.1653/024.096.0103;rh75;;sucker;this study;10.90943;78.36653;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;30;0.174;;45;kumar2013;10.1653/024.096.0103;rh75;;sucker;this study;10.90943;78.36653;5;female;
Phenacoccus solenopsis;Hemiptera;Pseudococcidae;35;0.184;;45;kumar2013;10.1653/024.096.0103;rh75;;sucker;this study;10.90943;78.36653;5;female;
Aulacaspis yasumatsui;Hemiptera;Diaspididae;20;0.06;0.002;;ravuiwasa2012;10.1603/EC11318;;;sucker;this study;24.123767;120.6752954;1.6;female;University of Florida
Aulacaspis yasumatsui;Hemiptera;Diaspididae;23;0.07;0.003;;ravuiwasa2012;10.1603/EC11318;;;sucker;this study;24.123767;120.6752954;1.6;female;University of Florida
Aulacaspis yasumatsui;Hemiptera;Diaspididae;25;0.09;0.003;;ravuiwasa2012;10.1603/EC11318;;;sucker;this study;24.123767;120.6752954;1.6;female;University of Florida
Aulacaspis yasumatsui;Hemiptera;Diaspididae;28;0.1;0.003;;ravuiwasa2012;10.1603/EC11318;;;sucker;this study;24.123767;120.6752954;1.6;female;University of Florida
Aulacaspis yasumatsui;Hemiptera;Diaspididae;31;0.08;0.003;;ravuiwasa2012;10.1603/EC11318;;;sucker;this study;24.123767;120.6752954;1.6;female;University of Florida
Heliothis virescens;Lepidoptera;Noctuidae;20;0.07;;17;gulzar2012;10.1603/EC11110;;;leaf chewer;this study;35.86537662;-90.24842938;18.2;pupae;CABI
Heliothis virescens;Lepidoptera;Noctuidae;25;0.14;;21;gulzar2012;10.1603/EC11110;;;leaf chewer;this study;35.86537662;-90.24842938;18.2;pupae;CABI
Heliothis virescens;Lepidoptera;Noctuidae;30;0.2;;21;gulzar2012;10.1603/EC11110;;;leaf chewer;this study;35.86537662;-90.24842938;18.2;pupae;CABI
Heliothis virescens;Lepidoptera;Noctuidae;20;0.05;;15;gulzar2012;10.1603/EC11110;;;leaf chewer;this study;35.86537662;-90.24842938;18.2;pupae;CABI
Heliothis virescens;Lepidoptera;Noctuidae;25;0.13;;22;gulzar2012;10.1603/EC11110;;;leaf chewer;this study;35.86537662;-90.24842938;18.2;pupae;CABI
Heliothis virescens;Lepidoptera;Noctuidae;30;0.15;;24;gulzar2012;10.1603/EC11110;;;leaf chewer;this study;35.86537662;-90.24842938;18.2;pupae;CABI
Tetranychus turkestani;Acari;Tetranychidae;15;0.033;0.002;27;karami2012;10.1051/acarologia/20122037;;;sucker;this study;31.33378;48.86386;0.223;adult;
Tetranychus turkestani;Acari;Tetranychidae;20;0.163;0.004;30;karami2012;10.1051/acarologia/20122037;;;sucker;this study;31.33378;48.86386;0.223;adult;
Tetranychus turkestani;Acari;Tetranychidae;25;0.185;0.01;23;karami2012;10.1051/acarologia/20122037;;;sucker;this study;31.33378;48.86386;0.223;adult;
Tetranychus turkestani;Acari;Tetranychidae;30;0.272;0.01;38;karami2012;10.1051/acarologia/20122037;;;sucker;this study;31.33378;48.86386;0.223;adult;
Hyalopterus pruni;Hemiptera;Aphididae;14;0.083786068;;30;latham2011;10.1603/EC11145;;;sucker;this study;37.87287;-122.26444;2.6;adults;INRAE
Hyalopterus pruni;Hemiptera;Aphididae;18;0.109790319;;30;latham2011;10.1603/EC11145;;;sucker;this study;37.87287;-122.26444;2.6;adults;INRAE
Hyalopterus pruni;Hemiptera;Aphididae;22;0.19854451;;30;latham2011;10.1603/EC11145;;;sucker;this study;37.87287;-122.26444;2.6;adults;INRAE
Hyalopterus pruni;Hemiptera;Aphididae;26;0.226556789;;30;latham2011;10.1603/EC11145;;;sucker;this study;37.87287;-122.26444;2.6;adults;INRAE
Hyalopterus pruni;Hemiptera;Aphididae;30;0.146135065;;30;latham2011;10.1603/EC11145;;;sucker;this study;37.87287;-122.26444;2.6;adults;INRAE
Eurygaster integriceps;Hemiptera;Scutelleridae;22;0.013;0.001;15;iranipour2010;10.1673/031.010.10601;;;sucker;this study;35.18548046;51.67757094;12.3;adults;CABI
Eurygaster integriceps;Hemiptera;Scutelleridae;25;0.038;0.002;15;iranipour2010;10.1673/031.010.10601;;;sucker;this study;35.18548046;51.67757094;12.3;adults;CABI
Eurygaster integriceps;Hemiptera;Scutelleridae;27;0.054;0.003;15;iranipour2010;10.1673/031.010.10601;;;sucker;this study;35.18548046;51.67757094;12.3;adults;CABI
Eurygaster integriceps;Hemiptera;Scutelleridae;30;0.079;0.003;15;iranipour2010;10.1673/031.010.10601;;;sucker;this study;35.18548046;51.67757094;12.3;adults;CABI
Rhopalosiphum padi;Hemiptera;Aphididae;12;0.086;;70;auad2009;10.1653/024.092.0406;;;sucker;this study;-21.78249762;-43.36946274;2.4;apterous;Influentialpoints
Rhopalosiphum padi;Hemiptera;Aphididae;16;0.128;;70;auad2009;10.1653/024.092.0406;;;sucker;this study;-21.78249762;-43.36946274;2.4;apterous;Influentialpoints
Rhopalosiphum padi;Hemiptera;Aphididae;20;0.202;;70;auad2009;10.1653/024.092.0406;;;sucker;this study;-21.78249762;-43.36946274;2.4;apterous;Influentialpoints
Rhopalosiphum padi;Hemiptera;Aphididae;24;0.28;;70;auad2009;10.1653/024.092.0406;;;sucker;this study;-21.78249762;-43.36946274;2.4;apterous;Influentialpoints
Rhopalosiphum padi;Hemiptera;Aphididae;28;0.64;;70;auad2009;10.1653/024.092.0406;;;sucker;this study;-21.78249762;-43.36946274;2.4;apterous;Influentialpoints
Trialeurodes vaporariorum;Hemiptera;Aleyrodidae;19;0.044;;36;manzano2009;10.1590/s1519-566x2009000400002;n from table 1 (minimum);;sucker;this study;4.34521;-74.36193;2;adults;https://link.springer.com/referenceworkentry/10.1007/978-1-4020-6359-6_1185
Trialeurodes vaporariorum;Hemiptera;Aleyrodidae;19;0.072;;31;manzano2009;10.1590/s1519-566x2009000400002;n from table 1 (minimum);;sucker;this study;4.34521;-74.36193;2;adults;https://link.springer.com/referenceworkentry/10.1007/978-1-4020-6359-6_1185
Trialeurodes vaporariorum;Hemiptera;Aleyrodidae;22;0.061;;27;manzano2009;10.1590/s1519-566x2009000400002;n from table 1 (minimum);;sucker;this study;4.34521;-74.36193;2;adults;https://link.springer.com/referenceworkentry/10.1007/978-1-4020-6359-6_1185
Trialeurodes vaporariorum;Hemiptera;Aleyrodidae;26;0.035;;31;manzano2009;10.1590/s1519-566x2009000400002;n from table 1 (minimum);;sucker;this study;4.34521;-74.36193;2;adults;https://link.springer.com/referenceworkentry/10.1007/978-1-4020-6359-6_1185
Tyrophagus neiswanderi;Acari;Acaridae;10;0.03911;0.00034;64;sanchez2007b;10.1007/s10493-007-9118-6;;;sucker;this study;43.31801324;-4.844689552;0.577;female;DOI: 10.15832/ankutbd.349154
Tyrophagus neiswanderi;Acari;Acaridae;15;0.09764;0.00061;64;sanchez2007b;10.1007/s10493-007-9118-6;;;sucker;this study;43.31801324;-4.844689552;0.577;female;DOI: 10.15832/ankutbd.349154
Tyrophagus neiswanderi;Acari;Acaridae;20;0.1746;0.00113;70;sanchez2007b;10.1007/s10493-007-9118-6;;;sucker;this study;43.31801324;-4.844689552;0.577;female;DOI: 10.15832/ankutbd.349154
Tyrophagus neiswanderi;Acari;Acaridae;25;0.24741;0.00146;64;sanchez2007b;10.1007/s10493-007-9118-6;;;sucker;this study;43.31801324;-4.844689552;0.577;female;DOI: 10.15832/ankutbd.349154
Tyrophagus neiswanderi;Acari;Acaridae;29;0.21475;0.00348;61;sanchez2007b;10.1007/s10493-007-9118-6;;;sucker;this study;43.31801324;-4.844689552;0.577;female;DOI: 10.15832/ankutbd.349154
Tyrophagus neiswanderi;Acari;Acaridae;31;0.08477;0.0089;41;sanchez2007b;10.1007/s10493-007-9118-6;;;sucker;this study;43.31801324;-4.844689552;0.577;female;DOI: 10.15832/ankutbd.349154
Macrolophus pygmaeus;Hemiptera;Miridae;15;0.0156;;16;perdikis2004;10.1603/0022-0493-97.4.1291;eggplant no prey;;predator;this study;38.42198;22.86758;3.3;female;https://doi.org/10.1017/S0007485312000545
Macrolophus pygmaeus;Hemiptera;Miridae;20;0.0351;;18;perdikis2004;10.1603/0022-0493-97.4.1291;eggplant no prey;;predator;this study;38.42198;22.86758;3.3;female;https://doi.org/10.1017/S0007485312000545
Macrolophus pygmaeus;Hemiptera;Miridae;25;0.0401;;19;perdikis2004;10.1603/0022-0493-97.4.1291;eggplant no prey;;predator;this study;38.42198;22.86758;3.3;female;https://doi.org/10.1017/S0007485312000545
Macrolophus pygmaeus;Hemiptera;Miridae;30;0.0072;;14;perdikis2004;10.1603/0022-0493-97.4.1291;eggplant no prey;;predator;this study;38.42198;22.86758;3.3;female;https://doi.org/10.1017/S0007485312000545
Macrolophus pygmaeus;Hemiptera;Miridae;15;-0.0046;;13;perdikis2004;10.1603/0022-0493-97.4.1291;tomato no prey;;predator;this study;38.42198;22.86758;3.3;female;https://doi.org/10.1017/S0007485312000545
Macrolophus pygmaeus;Hemiptera;Miridae;20;0.0002;;7;perdikis2004;10.1603/0022-0493-97.4.1291;tomato no prey;;predator;this study;38.42198;22.86758;3.3;female;https://doi.org/10.1017/S0007485312000545
Macrolophus pygmaeus;Hemiptera;Miridae;25;0.0021;;7;perdikis2004;10.1603/0022-0493-97.4.1291;tomato no prey;;predator;this study;38.42198;22.86758;3.3;female;https://doi.org/10.1017/S0007485312000545
